10254,Bis[2-chloroethyl] ether,27532,"Ethane, 1,1'-oxybis[2-chloro-"
10256,"1,1,1-Trichloroethane",4796,"Ethane, 1,1,1-trichloro-"
10257,"1,1,2,2-Tetrachloroethane",7773,"Ethane, 1,1,2,2-tetrachloro-"
10258,"1,1,2-Trichloroethane",7518,"Ethane, 1,1,2-trichloro-"
10259,"1,1-Dichloroethane",5520,"Ethane, 1,1-dichloro-"
10260,HCFC-141b,91348,"Ethane, 1,1-dichloro-1-fluoro-"
10261,Ethylene dibromide,23986,"Ethane, 1,2-dibromo-"
10262,"1,2-Dichloroethane",24117,"Ethane, 1,2-dichloro-"
10263,1-Bromo-2-chloroethane,24091,"Ethane, 1-bromo-2-chloro-"
10264,Chloroethane,5223,"Ethane, chloro-"
10265,Dichlorofluoroethane,230540,"Ethane, dichlorofluoro-"
10266,Hexachloroethane,4341,"Ethane, hexachloro-"
10267,Trichloroethane,232058,"Ethane, trichloro-"
10268,Ethyl mercaptan,5298,Ethanethiol
10270,Triethanolamine,20917,"Ethanol, 2,2',2''-nitrilotris-"
10271,Diethanolamine,27516,"Ethanol, 2,2'-iminobis-"
10272,Diethylene glycol monobutyl ether,28340,"Ethanol, 2-[2-butoxyethoxy]-"
10273,Diethylene glycol monobutyl ether acetate,33449,"Ethanol, 2-[2-butoxyethoxy]-, acetate"
10883,"3-Nitroaniline, total in water",18507,"Benzenamine, 3-nitro-"
10885,p-Chloroaniline,23630,"Benzenamine, 4-chloro-"
10886,4-Dimethylaminoazobenzene,3269,"Benzenamine, N,N-dimethyl-4-[phenylazo]-"
10887,Pendimethalin,281436,"Benzenamine, N-[1-ethylpropyl]-3,4-dimethyl-2,6-dinitro-"
10889,N-Ethylaniline,21584,"Benzenamine, N-ethyl-"
10890,Ethalfluralin,303834,"Benzenamine, N-ethyl-N-[2-methyl-2-propenyl]-2,6-dinitro-4-[trifluoromethyl]-"
10891,N-Methylaniline,19588,"Benzenamine, N-methyl-"
10892,Diphenylamine,32250,"Benzenamine, N-phenyl-"
10893,Toluidine,242800,"Benzenamine, ar-methyl-"
10895,sec-Butylbenzene,36574,"Benzene, [1-methylpropyl]-"
10896,Nitrostyrene,21063,"Benzene, [2-nitroethenyl]-"
10897,"Isopropyl-1,2-diphenylethane",17026964,"Benzene, 1,1'-[1,2-ethanediyl]bis-, isopropylated"
10899,Methoxychlor,4903,"Benzene, 1,1'-[2,2,2-trichloroethylidene]bis[4-methoxy-"
10900,"sec-Butyl-1,1-diphenylethane",17026972,"Benzene, 1,1'-ethylidenebis-, isopropylated"
10902,Polybrominated diphenyl oxides,966630,"Benzene, 1,1'-oxybis-, polybrominated"
10903,Diphenylsulfone,34330,"Benzene, 1,1'-sulfonylbis-"
10904,o-Xylene + p-Xylene,966671,"Benzene, 1,2[and 1,4]-dimethyl-"
10905,"1,2,3-Trichlorobenzene",11288,"Benzene, 1,2,3-trichloro-"
10906,"1,2,4,5-Tetrachlorobenzene",16501,"Benzene, 1,2,4,5-tetrachloro-"
10908,"Xylene, meta & para in combination",966689,"Benzene, 1,3[and 1,4]-dimethyl-"
10909,"1,3,5-Trinitrobenzene",18671,"Benzene, 1,3,5-trinitro-"
10910,Chloroneb,106088,"Benzene, 1,4-dichloro-2,5-dimethoxy-"
10912,o-Chlorobenzyl chloride,59873,"Benzene, 1-chloro-2-[chloromethyl]-"
10913,Monochlorobenzyl trifluoride,11593,"Benzene, 1-chloro-2-[trifluoromethyl]-"
10914,o-Chlorotoluene,16154,"Benzene, 1-chloro-2-methyl-"
10916,p-Chlorophenyl phenyl ether,146647,"Benzene, 1-chloro-4-phenoxy-"
10917,p-Ethyltoluene,62653,"Benzene, 1-ethyl-4-methyl-"
10918,p-Cymene,18986,"Benzene, 1-methyl-4-[1-methylethyl]-"
10919,Bromobenzene,25437,"Benzene, bromo-"
10920,n-Butylbenzene,22137,"Benzene, butyl-"
10922,Chloronitrobenzene,230557,"Benzene, chloronitro-"
10923,Dichlorobenzyl trifluoride,17026790,"Benzene, dichloro[trifluoromethyl]-"
10924,Dichlorotoluene,254524,"Benzene, dichloromethyl-"
10926,"Benzene, ethylbenzene, toluene, xylene combination",966515,"Benzene, ethylbenzene, toluene, xylene combination"
10927,Methylethylbenzene,233270,"Benzene, ethylmethyl-"
10928,"Benzene, halogenated",966309,"Benzene, halogenated"
10803,Alkyl dimethyl ethyl ammonium bromide,17026949,Alkyl dimethyl ethyl ammonium bromide
10804,"Alpha, total",182451,Alpha particle
10805,"Alpha, total, counting error",17027509,"Alpha, counting error"
10806,"Aluminum, ion",17026758,"Aluminum, ion [Al3+]"
10807,Aminotrol methylene phosphate,17026956,Aminotrol methylene phosphate
10808,Ammonia & ammonium- total,966655,Ammonia and ammonium
10810,Anesthetics,966267,Anesthetics
10811,"Animals, total estimated no. of",17027517,"Animals, total number estimated"
10812,Ann. amt sludge disposed by other method,1641042,Annual amount of sludge disposed by other method
10813,Annual amt of sludge incinerated,1641059,Annual amount of sludge incinerated
10951,Diethylmethylbenzenesulfonamide,17027012,"Benzenesulfonamide, diethylmethyl-"
10952,Benzenesulfonic acid,17798,Benzenesulfonic acid
10953,p-Phenolsulfonic acid,18226,"Benzenesulfonic acid, 4-hydroxy-"
10954,Alkyl benzene sulfonated [ABS],285890,"Benzenesulfonic acid, alkyl derivs."
10955,"Benzo[b,k]fluoranthene",524671799,Benzo[b]fluoranthene mixt. with benzo[k]fluoranthene
10956,Benzo[ghi]perylene,40576,Benzo[ghi]perylene
11099,Betz clam-trol CT-2,17026899,Clam-trol CT-2
11100,Betz clam-trol CT-4,17027079,Clam-trol CT-4
11101,Cloud cover [pct],1641711,Cloud cover [percent]
11102,Coagulants added,1641729,Coagulants added
11313,Flow [dry weather],17027756,"Flow, dry weather"
10960,Dicamba,94219,"Benzoic acid, 3,6-dichloro-2-methoxy-"
10961,Chloramben,35956,"Benzoic acid, 3-amino-2,5-dichloro-"
10962,"Acifluorfen, sodium salt",325225,"Benzoic acid, 5-[2-chloro-4-[trifluoromethyl]phenoxy]-2-nitro-, sodium salt"
10963,"Chlorobenzoic acid, in water",962795,"Benzoic acid, chloro-"
10964,"Benzoic acids, total",17027020,Benzoic acids
10965,Benzonitrile,19455,Benzonitrile
10966,Bromoxynil,90837,"Benzonitrile, 3,5-dibromo-4-hydroxy-"
10967,Benzothiazole,15925,Benzothiazole
10968,"Benzothiazole, 2-[methythio]-",60632,"Benzothiazole, 2-[methylthio]-"
10969,"Beta, total",182469,Beta particle
10970,"Beta, total, counting error",17027533,"Beta, counting error"
10971,Betzdearborn DG5671,17132523,BetzDearborn DG 5671
11783,NOEL LETHAL STATRE 48HR ACU CYPRINODON,17015678,Noel Lethal Statre 48Hr Acute Cyprinodon
11785,NOEL LETHAL STATRE 48HR ACU MENIDIA,17015686,Noel Lethal Statre 48Hr Acute Menidia
11786,NOEL LETHAL STATRE 48HR ACU MYSID. BAHIA,17015660,Noel Lethal Statre 48Hr Acute Mysid. Bahia
11787,NOEL LETHAL STATRE 48HR ACU PIMEPHALES,17015694,Noel Lethal Statre 48Hr Acute Pimephales
11789,NOEL LETHAL STATRE 7DAY CHR CYPRINODON,17015728,Noel Lethal Statre 7Day Chronic Cyprinodon
11790,NOEL LETHAL STATRE 7DAY CHR MENIDIA,17015736,Noel Lethal Statre 7Day Chronic Menidia
11791,NOEL LETHAL STATRE 7DAY CHR MYSID. BAHIA,17015710,Noel Lethal Statre 7Day Chronic Mysid. Bahia
12424,Total agg concentration #8,1647049,Total agg concentration #8
12425,"Hardness, total [as CaCO3]",1640416,Total hardness -- SDWA NPDWR
12426,"Metals, total",755314,Total metals -- CWA 304B
10973,Bioaccumulation testing performed,1641273,Bioaccumulation testing performed
10974,Bioassay [24 hr],1641281,Bioassay [24 hr]
10975,Bioassay [48 hr],1641299,Bioassay [48 hr]
10976,Bioassay [96 hr],1641307,Bioassay [96 hr]
10977,Biocides,966119,Biocides
10979,"Biomass, plankton",1647841,"Biomass, plankton"
10980,Bis ether,17027038,Bis ether
10981,"Bisazer, total, water, ug/L",1641331,"Bisazer, total, water, ug/L"
10982,Bismuth,150250,Bismuth
10983,Bleached kraft,1648641,Bleached kraft
10984,Blend ratio,17027541,Blend ratio
10985,Fluoroborates,205906,"Borate[1-], tetrafluoro-, hydrogen"
10986,Orthoboric acid,167148,Boric acid [H3BO3]
10987,Boron,150011,Boron
10989,Bromine chloride,192104,Bromine chloride [BrCl]
10990,"1,4-Dichlorobutane",26757,"Butane, 1,4-dichloro-"
10991,"1,1,1,3,3-Pentafluorobutane",964494,"Butane, pentafluoro-"
10993,Butyric acid,24729,Butanoic acid
10994,"2,4-DB",15701,"Butanoic acid, 4-[2,4-dichlorophenoxy]-"
10995,MCPB,15693,"Butanoic acid, 4-[4-chloro-2-methylphenoxy]-"
10996,Dichlorobutene [isomers],689778,"Butene, dichloro-"
10997,Bypass valve,1641364,Bypass of treatment
10998,CBOD5/NH3-N,1641414,CBOD5/NH3-N
10930,Halogenated toluene,966564,"Benzene, methyl-, halogenated"
10931,3-Phenoxylbenzyl,17027004,"Benzene, methyl-3-phenoxy-, alkyl-substituted"
10932,Dinitrotoluene,231894,"Benzene, methyldinitro-"
10933,sec-Butyldiphenylmethane,17026998,"Benzene, methylenebis-, sec-butyl derivative"
10934,Octachlorostyrene,251777,"Benzene, pentachloro[trichloroethenyl]-"
10935,Pentachloronitrobenzene,9373,"Benzene, 1,2,3,4,5-pentachloro-6-nitro-"
10936,n-Propylbenzene,21568,"Benzene, propyl-"
10937,Tetramethylbenzene,233775,"Benzene, tetramethyl-"
10938,"Benzene, toluene, xylene in combination",777441,"Benzene, toluene, xylene mix"
10939,Trichlorobenzene,173682,"Benzene, trichloro-"
10940,Trichlorotoluene,256784,"Benzene, trichloromethyl-"
10941,Fenvalerate,292094,"Benzeneacetic acid, 4-chloro-.alpha.-[1-methylethyl]-, cyano[3-phenoxyphenyl]methyl ester"
11392,Hexadecane,52852,Hexadecane
10942,Chlorobenzilate,49320,"Benzeneacetic acid, 4-chloro-.alpha.-[4-chlorophenyl]-.alpha.-hydroxy-, ethyl ester"
10943,Benzyl alcohol,19497,Benzenemethanol
10944,Phenylpropanolamine,197376,"Benzenemethanol, .alpha.-[[1R]-1-aminoethyl]-, [.alpha.S]-rel-"
10945,Ephedrine sulfate,36160,"Benzenemethanol, .alpha.-[[1S]-1-[methylamino]ethyl]-, [.alpha.R]-, sulfate [2:1] [salt]"
10946,Dicofol,29157,"Benzenemethanol, 4-chloro-.alpha.-[4-chlorophenyl]-.alpha.-[trichloromethyl]-"
10947,Isoxsuprine,44826,"Benzenemethanol, 4-hydroxy-.alpha.-[1-[[1-methyl-2-phenoxyethyl]amino]ethyl]-"
10948,Sulfathiazole,4846,"Benzenesulfonamide, 4-amino-N-2-thiazolyl-"
10949,n-Butylbenzene sulfonamide [in water],117432,"Benzenesulfonamide, N-butyl-"
10950,N-Methylbenzenesulfonamide,129981,"Benzenesulfonamide, N-methyl-"
10434,Reofos 50,694919,Reofos 50
11162,Dewatering effluent pH,17132309,Dewatering effluent pH
11163,"1,2,3,4,6,7,8,9-Octachlorodibenzo-p-dioxin",113837,"Dibenzo-p-dioxin, 1,2,3,4,6,7,8,9-octachloro-"
11165,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",270140,"Dibenzo[b,e][1,4]dioxin, 1,2,3,4,6,7,8-heptachloro-"
11166,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",711986,"Dibenzo[b,e][1,4]dioxin, 1,2,3,4,7,8-hexachloro-"
10442,Skydrol LD,694075,Skydrol LD
10443,Emulsion [oil],741306,Slop oil emulsion solids from the petroleum refining industry.
10591,%SURV   FLTH 96HR GASTEROST. ACULEATUS,17016296,%Surv Flth 96Hr Gasterost. Aculeatus
10592,%SURV   FLTH 96HR ONCORHYNCHUS MYKISS,17016288,%Surv Flth 96Hr Oncorhynchus Mykiss
10595,%SURV FLTH 96HR ACU PIMEPHALES PROMELAS,17016270,%Surv Flth 96Hr Acute Pimephales Promelas
10607,Dimethoxybenzidine,85183,"[1,1'-Biphenyl]-4,4'-diamine, ar,ar'-dimethoxy-"
10609,Biphenyl,14183,"1,1'-Biphenyl"
10610,"Isopropylbiphenyl, total",233999,"1,1'-Biphenyl, [1-methylethyl]-"
10611,Decachlorobiphenyl,96222,"1,1'-Biphenyl, 2,2',3,3',4,4',5,5',6,6'-decachloro-"
10612,"2,3',4,4',5'-Pentachlorobiphenyl",739888,"1,1'-Biphenyl, 2,3',4,4',5'-pentachloro-"
10613,"2,3',4,4',5,5'-Hexachlorobiphenyl",739557,"1,1'-Biphenyl, 2,3',4,4',5,5'-hexachloro-"
10614,"2,3',4,4',5-Pentachlorobiphenyl",692087,"1,1'-Biphenyl, 2,3',4,4',5-pentachloro-"
10615,"2,3,3',4,4',5'-Hexachlorobiphenyl",740019,"1,1'-Biphenyl, 2,3,3',4,4',5'-hexachloro-"
10616,"2,3,3',4,4',5,5'-Heptachlorobiphenyl",739284,"1,1'-Biphenyl, 2,3,3',4,4',5,5'-heptachloro-"
10617,"2,3,3',4,4',5-Hexachlorobiphenyl",692855,"1,1'-Biphenyl, 2,3,3',4,4',5-hexachloro-"
10618,"2,3,3',4,4'-Pentachlorobiphenyl",692152,"1,1'-Biphenyl, 2,3,3'4,4'-pentachloro-"
10619,"2,3,4,4',5-Pentachlorobiphenyl",740266,"1,1'-Biphenyl, 2,3,4,4',5-pentachloro-"
10620,"3,3',4,4',5,5'-Hexachlorobiphenyl",739102,"1,1'-Biphenyl, 3,3',4,4',5,5'-hexachloro-"
10621,"3,3',4,4',5-Pentachlorobiphenyl",739771,"1,1'-Biphenyl, 3,3',4,4',5-pentachloro-"
10622,"3,3',4,4'-Tetrachlorobiphenyl",692145,"1,1'-Biphenyl, 3,3',4,4'-tetrachloro-"
10623,"3,4,4',5-Tetrachlorobiphenyl",740092,"1,1'-Biphenyl, 3,4,4',5-tetrachloro-"
10624,Hexachlorobiphenyl,240572,"1,1'-Biphenyl, hexachloro-"
10625,Chloral hydrate,41574,"1,1-Ethanediol, 2,2,2-trichloro-"
10626,Citric acid,6775,"1,2,3-Propanetricarboxylic acid, 2-hydroxy-"
10627,Endrin aldehyde,149336,"1,2,4-Methenocyclopenta[cd]pentalene-5-carboxaldehyde, 2,2a,3,3,4,7-hexachlorodecahydro-, [1.alpha.,2.beta.,2a.beta.,4.beta.,4a.beta.,5.beta.,6a.beta.,6b.beta.,7R*]-"
10628,Metribuzin,219204,"1,2,4-Triazin-5[4H]-one, 4-amino-6-[1,1-dimethylethyl]-3-[methylthio]-"
10629,Phthalic acid,12138,"1,2-Benzenedicarboxylic acid"
10815,Annual amt sludge disposed in landfill,1641075,"Annual amount of sludge, disposed in landfill"
10816,Annual amt. sludge disposed surface unit,1641083,"Annual amount of sludge, disposed surface unit"
10817,Annual amount of sludge land applied,1641067,"Annual amount of sludge, land applied"
10819,Annual whole sludge application rate,1641117,Annual whole sludge application rate
10820,Applicable temperature limitation,1641125,Applicable temperature limitation
10821,Application daily spray irrigation,1641133,Application daily spray irrigation
10446,Sodium azide,240754,Sodium azide [Na[N3]]
10447,Sodium chloride,152256,Sodium chloride [NaCl]
10448,Sodium cyanide,39305,Sodium cyanide [Na[CN]]
10449,Sodium bifluoride,85589,Sodium fluoride [Na[HF2]]
10451,Sodium hydroxide,82644,Sodium hydroxide [Na[OH]]
10452,Tetra sodium hydroxide,17135385,"Sodium hydroxide [Na[OH]], tetrahydrate"
10453,Sodium peroxide,82842,Sodium peroxide [Na2[O2]]
10649,Simazine,32219,"1,3,5-Triazine-2,4-diamine, 6-chloro-N,N'-diethyl-"
10650,Terbuthylazine,136101,"1,3,5-Triazine-2,4-diamine, 6-chloro-N-[1,1-dimethylethyl]-N'-ethyl-"
10652,Prometryn,148098,"1,3,5-Triazine-2,4-diamine, N,N'-bis[1-methylethyl]-6-[methylthio]-"
10653,Terbutryn,73189,"1,3,5-Triazine-2,4-diamine, N-[1,1-dimethylethyl]-N'-ethyl-6-[methylthio]-"
10655,"2,4-Toluenediamine",16410,"1,3-Benzenediamine, 4-methyl-"
10656,Chlorothalonil,93971,"1,3-Benzenedicarbonitrile, 2,4,5,6-tetrachloro-"
10657,Resorcinol,25130,"1,3-Benzenediol"
10658,m-Benzenedisulfonic acid,18051,"1,3-Benzenedisulfonic acid"
10660,Safrole,15537,"1,3-Benzodioxole, 5-[2-propenyl]-"
10661,Dichlorobutadiene,90142,"1,3-Butadiene, 2,3-dichloro-"
10662,Hexachlorocyclopentadiene,6494,"1,3-Cyclopentadiene, 1,2,3,4,5,5-hexachloro-"
10664,"2-Methyl-1,3-dioxolane",48025,"1,3-Dioxolane, 2-methyl-"
10665,Phthalic anhydride,10355,"1,3-Isobenzofurandione"
10666,Pentaerythritol tetranitrate,6882,"1,3-Propanediol, 2,2-bis[[nitrooxy]methyl]-, dinitrate [ester]"
10668,"2,5-Toluenediamine",16311,"1,4-Benzenediamine, 2-methyl-"
10669,Dimethyl terephthalate,31310,"1,4-Benzenedicarboxylic acid, dimethyl ester"
10670,Hydroquinone,32904,"1,4-Benzenediol"
10671,Dichlone,29926,"1,4-Naphthalenedione, 2,3-dichloro-"
10673,Butylamine,26088,1-Butanamine
10674,Tributhylamine,20990,"1-Butanamine, N,N-dibutyl-"
10675,"N,N-Dimethyl-1-butanamine",74021,"1-Butanamine, N,N-dimethyl-"
10676,"Dibutylamine, whole water",27995,"1-Butanamine, N-butyl-"
10677,N-Nitrosodi-n-butylamine,73700,"1-Butanamine, N-butyl-N-nitroso-"
11097,Chlorophyll C,172783,Chlorophyll C
11098,Chrysotile,173617,Chrysotile [Mg3H2[SiO4]2.H2O]
11871,NOEL SUB-LETH STATRE 7DAY CHR MYSID. BAHIA,17015868,Noel Sub-Leth Statre 7Day Chronic Mysid. Bahia
11872,NOEL SUB-LTH STATRE 7DAY CHR CERIODAPHNIA,17015850,Noel Sub-Lth Statre 7Day Chronic Ceriodaphnia
11873,NOEL SUB-LTH STATRE 7DAY CHR PIMEPHALES,17015892,Noel Sub-Lth Statre 7Day Chronic Pimephales
11386,Heat [winter] [per hour],1643659,"Heat, winter, per hour"
11387,Helminth ova,17027442,Helminth ova
11388,Hematite [Fe2O3],83410,Hematite [Fe2O3]
11389,n-Heptadecane,64915,Heptadecane
11390,"Herbaceous vegetation, presence",17027459,Herbaceous vegetation
11391,n-Hexacosane,65011,Hexacosane
10154,Dinitrobenzene,230326,"Benzene, dinitro-"
10155,Styrene,19414,"Benzene, ethenyl-"
10156,Styrene resin,161596,"Benzene, ethenyl-, homopolymer"
10157,Ethylbenzene,19406,"Benzene, ethyl-"
10158,Polyethylbenzene,246074,"Benzene, ethyl-, homopolymer"
10159,Hexachlorobenzene,30346,"Benzene, hexachloro-"
10160,Phenyl isocyanate,21600,"Benzene, isocyanato-"
10161,Toluene,25452,"Benzene, methyl-"
10162,Dibenzyltoluene,242727,"Benzene, methylbis[phenylmethyl]-"
10163,Nitrotoluene,83691,"Benzene, methylnitro-"
10165,Pentachlorobenzene,59261,"Benzene, pentachloro-"
10166,Tetrachlorobenzene,689919,"Benzene, tetrachloro-"
10782,"2,4,5-T, isooctyl ester",230599,"Acetic acid, [2,4,5-trichlorophenoxy]-, isooctyl ester"
10783,"2,4-D, isobutyl ester",91314,"Acetic acid, [2,4-dichlorophenoxy]-, 2-methylpropyl ester"
10785,Isopropyl acetate,24943,"Acetic acid, 1-methylethyl ester"
10786,Isobutyl acetate,26476,"Acetic acid, 2-methylpropyl ester"
10787,Phenoxyacetic acid,32375,"Acetic acid, phenoxy-"
10788,Propyl acetate,25973,"Acetic acid, propyl ester"
10790,Acidity-mineral methyl orange [as CaCO3],1640200,"Acidity, mineral methyl orange [as CaCO3]"
10792,"Acids, total volatile [as acetic acid]",17026931,"Acids, volatile"
10793,Actinium-227,197814,"Actinium, isotope of mass 227"
10794,Aldrin + Dieldrin,741587,Aldrin/Dieldrin -- CWA 307A
10795,"Algae, floating mats [severity]",1647700,"Algae, floating mats [severity]"
10796,Algal growth potential,1641000,Algal growth potential
10797,"Algal, biomass percent",1647734,"Algal, biomass percent"
10799,"Alkalinity, total [as CaCO3]",1640192,Alkalinity
10800,"Alkalinity, bicarbonate [as CaCO3]",1640226,"Alkalinity, bicarbonate [as CaCO3]"
10801,"Alkalinity, carbonate [as CaCO3]",1640242,"Alkalinity, carbonate [as CaCO3]"
10809,"Nitrogen, ammonia total [as NH4]",197202,Ammonium ion [NH4]
10552,%EFFECT STATRE 7DAY CHR CERIODAPHNIA,17012600,%Effect Statre 7Day Chronic Ceriodaphnia
10823,Application period spray irrigation,1641158,Application period spray irrigation
10824,"Application rate, daily spray irrigation.",17027525,Application rate
10825,Application rate area sprayed,1641166,Application rate area sprayed
10826,Application weekly spray irrigation,1641174,Application weekly spray irrigation
10828,Area of disposal-used,1647973,Area of disposal-used
10829,"Hydrocarbons, aromatic",713099,Aromatic hydrocarbons
10830,Purgeable aromatics Method 602,966366,"Aromatics, purgeable"
10831,"Aromatics, substituted",966705,"Aromatics, substituted"
10832,Sodium arsenite,155101,"Arsenenous acid, sodium salt"
10834,Avg. of 7-day sum of BOD5 values,1641208,Average of 7-day sum of BOD5 values
10835,Azide,962423,Azide
10836,"BOD, 11-day [20 deg. C]",1640820,"BOD, 11-day 20 deg C"
10837,"BOD, 20-day [20 deg. C]",1640838,"BOD, 20-day, 20 deg C"
10839,"BOD, 35-day [20 deg. C]",1640697,"BOD, 35-day 20 deg C"
10840,"BOD, 5 day carbonaceous, % rmvl, dry",1640762,"BOD, 5 day carbonaceous, percent removal, dry"
10842,"BOD, 5 day percent removal, dry",1640853,"BOD, 5 day percent removal, dry"
10843,"BOD, 5 day percent removal, wet",1640713,"BOD, 5 day percent removal, wet"
10844,"BOD, 5 lb/cu ft process",1641349,"BOD, 5 lb/cu ft process"
10845,"BOD, 5-day, 20 deg C per cfs of streamflw",1640861,"BOD, 5-day 20 deg C per cfs of streamflw"
10846,"BOD, 5-day, percent removal",1640598,"BOD, 5-day percent removal"
10848,"BOD, carbonaceous [40 day, 20 C]",1640630,"BOD, carbonaceous 40 day, 20 deg C"
10849,"BOD, carbonaceous [5 day, 5 C]",1640648,"BOD, carbonaceous 5 day, 5 C"
10850,"BOD, carbonaceous [25 day, 20 C]",1640754,"BOD, carbonaceous, 25 day, 20 deg C"
10852,"BOD, carb-5 day, 20 deg C, percent removal",1640895,"BOD, carbonaceous, 5 day, 20 deg C, percent removal"
10853,"BOD, carbonaceous, percent removal",1640663,"BOD, carbonaceous, percent removal"
10855,"BOD, mass, times flow prop. multiplier",1640929,"BOD, mass"
10856,"BOD, nitrogen inhib 5-day [20 deg. C]",1640937,"BOD, nitrogen inhibitor 5-day at 20 deg C"
10857,"BOD, 5-day, 20 deg. C per production",1640879,"BOD, per production, 5-day, 20 deg C"
10858,"BOD, % over influent",1640705,"BOD, percent over influent"
10859,"BOD, percent removal[total]",1640945,"BOD, total percent removal"
10860,"Oxygen demand, ultimate",1640747,"BOD, ultimate"
10861,"CBOD, non-standard conditions",1640960,"BOD, ultimate carbonaceous"
10862,"BOD, [ult. 1st stage]",1640721,"BOD, ultimate first stage"
10863,"BOD, [ult. 2nd stage]",1640739,"BOD, ultimate second stage"
10864,"Backwash cycles, total number of",1641216,"Backwash cycles, total number"
10865,Ballast water flow,1641224,Ballast water flow
10866,"Baroid nos. 2,4,5,6 imco no. 1,2,3,6",1641240,"Baroid Drilling Fluids, nos. 2,4,5,6 and Imco nos. 1,2,3,6"
10867,"Baroid nos. 3, 7",1641257,"Baroid Drilling Fluids, nos. 3,7"
10868,Base neutrals and acid,966390,Base neutrals and acids
10869,Base/neutral compounds,966143,Base/neutral compounds
10870,Benomyl and carbendazim,755066,Benomyl and carbendazim -- CWA 304B
10871,Bentonite in drilling fluids,81968,Bentonite
10872,"Chlorosyringaldehyde, effluent",588236,"Benzaldehyde, 2-chloro-4-hydroxy-3,5-dimethoxy-"
10873,Pronamide,225102,"Benzamide, 3,5-dichloro-N-[1,1-dimethyl-2-propynyl]-"
10874,Clonitralid,86587,"Benzamide, 5-chloro-N-[2-chloro-4-nitrophenyl]-2-hydroxy-, compound with 2-aminoethanol [1:1]"
10875,"N,N-Diethyl-m-toluamide",36137,"Benzamide, N,N-diethyl-3-methyl-"
10876,Sulfabenzamide,34389,"Benzamide, N-[[4-aminophenyl]sulfonyl]-"
10877,"2,3-Dichloroaniline",59147,"Benzenamine, 2,3-dichloro-"
10878,Dichloran,18630,"Benzenamine, 2,6-dichloro-4-nitro-"
10879,Trifluralin,89060,"Benzenamine, 2,6-dinitro-N,N-dipropyl-4-[trifluoromethyl]-"
10880,o-Chloroaniline,16170,"Benzenamine, 2-chloro-"
10881,2-Ethylbenzeneamine,55319,"Benzenamine, 2-ethyl-"
10882,o-Nitroaniline,11999,"Benzenamine, 2-nitro-"
11181,"2,3,7,8-Tetrachlorodibenzofuran",291005,"Dibenzofuran, 2,3,7,8-tetrachloro-"
11182,Chlorodibenzofurans,629352,"Dibenzofuran, chloro derivs."
11183,Heptachlorodibenzofuran,278200,"Dibenzofuran, heptachloro-"
11184,Hexachlorodibenzofuran,304824,"Dibenzofuran, hexachloro-"
11185,"1,2,3,4,6,7,8,9-Octachlorodibenzofuran",278218,"Dibenzofuran, octachloro-"
11186,Pentachlorodibenzofuran,256289,"Dibenzofuran, pentachloro-"
11187,Tetrachlorodibenzofuran,256271,"Dibenzofuran, tetrachloro-"
11188,"Dibenzothiophene, 1,2,3,4-Tetrahydro-8-methyl-",17027087,"Dibenzothiophene, 1,2,3,4-Tetrahydro-8-methyl-"
11189,"Diesel range organics diesel, total, wtr",52450921,Diesel range organics
11190,Differential pressure annular well head,1642123,Differential pressure annular well head
11191,Diffuser validation rpt % effl mix zone,1642131,Diffuser validation
11192,"Digester solids content, percent",1642149,"Digester solids content, percent"
11193,Dilution factor,1642156,Dilution factor
11194,Dioxin laboratory - alpha code,17027939,Dioxin laboratory - alpha code
11195,"Phosphate, total [P2O5], water",17026741,Diphosphite
10777,Phenacetin,3590,"Acetamide, N-[4-ethoxyphenyl]-"
10778,Acetaminophen,21774,"Acetamide, N-[4-hydroxyphenyl]-"
10779,Butachlor,223263,"Acetamide, N-[butoxymethyl]-2-chloro-N-[2,6-diethylphenyl]-"
10780,2-Acetylaminofluorene,1719,"Acetamide, N-9H-fluoren-2-yl-"
11321,"Flow, recycled",1643360,"Flow, recycled"
11322,"Flow, restrictive",1643378,"Flow, restrictive"
11323,"Flow, return factor",17132341,"Flow, return factor"
11324,"Flow, total",1643428,"Flow, total"
11325,"Flow, wastewater by-passing trtmnt plant",1643436,"Flow, wastewater by-passing treatment plant"
11326,"Flow, well water",1643444,"Flow, well water"
11327,Fluorine,154286,Fluorine
11328,"Formation test fluids, free oil",1643451,"Formation test fluids, free oil"
11329,"Formation test fluids, pH",1643469,"Formation test fluids, pH"
11330,Methyl formate,24307,"Formic acid, methyl ester"
11331,Free acid,1643477,Free acid
11332,"Free acid, total",1643485,"Free acid, total"
11333,Free liquids in sludge,1643493,Free liquids in sludge
11334,"Free oil, dewatering effluent",17132218,"Free oil, dewatering effluent"
11335,Freeboard,17132382,Freeboard
11336,Tetrahydrofuran,26310,"Furan, tetrahydro-"
11338,Nitrofurans,966408,"Furans, nitro-"
11339,Gallium,150128,Gallium
11340,Gallons distilled,1643519,Gallons distilled
11341,"Gamma, total",701029,Gamma radioactivity emitters -- SDWA NPDWR
11342,Gas bubble severity,1643527,Gas bubble severity
11343,Digester gas,1643535,"Gas, digester"
11344,"Gases, total dissolved",1643543,"Gases, total dissolved"
11345,"Organics, gasoline range",52450913,Gasoline range organics
11346,Germanium,150136,Germanium
